CONTAINER_ID,LINE_CODE,CONTAINER_DATE,DATE,DAY,TIME,AM/PM,CONTAINER_TYPE_CODE,CONTAINER_TYPE,CONTAINER_ISO_CODE,CONTAINER_LENGTH,CONTAINER_HEIGHT,CONTAINER_WIDTH,VENTILATION,DANGEROUS_TRANSPORT,DESIGNATION_CODE,DESIGNATION
TRLU8287896,ESL,6/25/2024,6/25/2024,Tuesday,15:18:16,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU8840980,APL,12/3/2024,12/3/2024,Tuesday,8:29:36,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU4726785,APL,5/12/2024,5/12/2024,Sunday,6:57:50,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
ESDU2532389,ESL,5/15/2024,5/15/2024,Wednesday,12:10:03,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU9857708,NVSL,6/24/2024,6/24/2024,Monday,1:57:25,AM,HRF,High Cubed Refrigerated,45R4,40,9'6'',8,Thermal,No,MT,Empty
WFHU1738493,MLH,8/2/2024,8/2/2024,Friday,6:30:20,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU6651323,APL,8/14/2024,8/14/2024,Wednesday,7:12:09,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU9716796,NVSL,6/25/2024,6/25/2024,Tuesday,6:54:31,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU4143579,MLH,3/14/2024,3/14/2024,Thursday,1:24:45,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU7108782,NVSL,7/9/2024,7/9/2024,Tuesday,15:20:24,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
GCSU4224404,NVSL,9/10/2024,9/10/2024,Tuesday,14:21:48,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU3872555,NVSL,5/31/2024,5/31/2024,Friday,23:30:27,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU5843857,HLL,12/2/2024,12/2/2024,Monday,8:54:31,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU1273044,HLL,7/20/2024,7/20/2024,Saturday,13:06:52,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
ESDU6551913,MLH,4/9/2024,4/9/2024,Tuesday,3:56:30,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU7775335,APL,9/13/2024,9/13/2024,Friday,12:02:20,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU7255973,NVSL,2/29/2024,2/29/2024,Thursday,3:45:16,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU3022398,ESL,1/5/2024,1/5/2024,Friday,21:41:54,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU3519068,HLL,1/19/2024,1/19/2024,Friday,16:35:46,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU4341298,NVSL,12/6/2024,12/6/2024,Friday,9:23:28,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU8658115,NVSL,8/20/2024,8/20/2024,Tuesday,18:55:24,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU6521676,ESL,4/26/2024,4/26/2024,Friday,14:21:26,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU6497375,HLL,6/17/2024,6/17/2024,Monday,1:07:54,AM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU7356646,HLL,2/21/2024,2/21/2024,Wednesday,1:05:55,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU5749154,ESL,8/4/2024,8/4/2024,Sunday,2:27:14,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU6671728,HLL,3/1/2024,3/1/2024,Friday,10:58:18,AM,HRF,High Cubed Refrigerated,45R4,40,9'6'',8,Thermal,No,MT,Empty
GCSU2794665,NVSL,7/27/2024,7/27/2024,Saturday,5:23:30,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU6655509,HLL,3/8/2024,3/8/2024,Friday,8:57:10,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU1661939,HLL,2/29/2024,2/29/2024,Thursday,2:37:52,AM,TNK,Tank,22K3,20,8'6'',8,Pressurized,Yes,EXP,Export Service
GCSU5607792,MLH,3/20/2024,3/20/2024,Wednesday,5:09:57,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU2933617,HLL,9/17/2024,9/17/2024,Tuesday,15:25:06,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU5051002,MLH,1/1/2024,1/1/2024,Monday,0:38:41,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU6224425,APL,10/31/2024,10/31/2024,Thursday,0:02:35,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU9126582,ESL,12/2/2024,12/2/2024,Monday,22:52:24,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU1311201,APL,4/15/2024,4/15/2024,Monday,21:54:51,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU6429271,HLL,1/3/2024,1/3/2024,Wednesday,9:48:08,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU5349410,HLL,1/18/2024,1/18/2024,Thursday,10:42:26,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU5188412,ESL,9/11/2024,9/11/2024,Wednesday,2:30:49,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU2098543,MLH,3/3/2024,3/3/2024,Sunday,4:56:30,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU5006799,MLH,7/5/2024,7/5/2024,Friday,19:49:39,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU9874256,HLL,7/16/2024,7/16/2024,Tuesday,23:59:42,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU6627946,ESL,2/27/2024,2/27/2024,Tuesday,20:16:25,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU5259421,NVSL,7/29/2024,7/29/2024,Monday,10:40:42,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU3319459,HLL,3/12/2024,3/12/2024,Tuesday,9:45:41,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU1712803,MLH,11/17/2024,11/17/2024,Sunday,13:33:09,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU8030437,NVSL,11/13/2024,11/13/2024,Wednesday,12:53:39,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU3763359,MLH,5/9/2024,5/9/2024,Thursday,12:29:56,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU7610816,HLL,10/27/2024,10/27/2024,Sunday,1:55:38,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU2577641,HLL,1/7/2024,1/7/2024,Sunday,5:42:20,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU9912848,MLH,5/5/2024,5/5/2024,Sunday,23:11:44,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU1824057,HLL,2/9/2024,2/9/2024,Friday,18:57:59,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
WFHU8719035,APL,10/4/2024,10/4/2024,Friday,15:18:07,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU3830566,NVSL,1/3/2024,1/3/2024,Wednesday,0:45:29,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU1136370,ESL,3/10/2024,3/10/2024,Sunday,19:39:31,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment
TRLU1470202,ESL,10/1/2024,10/1/2024,Tuesday,7:38:25,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8545878,HLL,11/11/2024,11/11/2024,Monday,11:49:14,AM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,MT,Empty
WIKU4845284,ESL,8/19/2024,8/19/2024,Monday,16:02:49,PM,STD,Standard,22G0,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU4325981,APL,2/21/2024,2/21/2024,Wednesday,18:20:04,PM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,EXP,Export Service
GCSU3752341,ESL,6/4/2024,6/4/2024,Tuesday,14:44:52,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU7013909,MLH,1/13/2024,1/13/2024,Saturday,15:59:25,PM,STD,Standard,2210,20,8'6'',8,Ventilated,No,T/S,Transhipment
WIKU8922061,HLL,3/8/2024,3/8/2024,Friday,8:19:20,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU8647351,APL,10/5/2024,10/5/2024,Saturday,11:13:42,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU6951303,ESL,11/17/2024,11/17/2024,Sunday,23:38:55,PM,TNK,Tank,22T3,20,8'6'',8,Pressurized,No,MT,Empty
GCSU4686049,MLH,5/4/2024,5/4/2024,Saturday,20:24:17,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU4869291,APL,7/16/2024,7/16/2024,Tuesday,23:45:37,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU4898135,APL,5/10/2024,5/10/2024,Friday,17:32:43,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU3785924,ESL,8/9/2024,8/9/2024,Friday,19:36:38,PM,STD,Standard,2210,20,8'6'',8,Ventilated,No,T/S,Transhipment
GCSU1494354,NVSL,9/29/2024,9/29/2024,Sunday,4:57:58,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU8664986,MLH,11/22/2024,11/22/2024,Friday,13:01:56,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,T/S,Transhipment
WIKU7773976,ESL,3/17/2024,3/17/2024,Sunday,0:20:43,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
ESDU6502460,APL,2/15/2024,2/15/2024,Thursday,2:34:46,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU6158854,APL,10/23/2024,10/23/2024,Wednesday,9:45:51,AM,OS,Open Side,45P8,40,9'6'',8,Ventilated,No,MT,Empty
WIKU1491761,NVSL,9/19/2024,9/19/2024,Thursday,8:10:54,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU8833420,MLH,2/7/2024,2/7/2024,Wednesday,19:13:43,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service
ESDU6798273,APL,5/14/2024,5/14/2024,Tuesday,19:10:07,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
ESDU3544806,HLL,1/28/2024,1/28/2024,Sunday,0:46:30,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU1183470,NVSL,4/28/2024,4/28/2024,Sunday,15:59:24,PM,OS,Open Side,45P8,40,9'6'',8,Ventilated,No,MT,Empty
WFHU5957446,ESL,6/21/2024,6/21/2024,Friday,5:55:04,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU5491650,ESL,7/2/2024,7/2/2024,Tuesday,18:33:25,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU5803138,MLH,4/18/2024,4/18/2024,Thursday,3:57:40,AM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,MT,Empty
WIKU6094090,APL,4/1/2024,4/1/2024,Monday,8:51:01,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU5987387,MLH,5/25/2024,5/25/2024,Saturday,11:24:52,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU6796543,HLL,10/18/2024,10/18/2024,Friday,6:18:51,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU5073359,ESL,7/19/2024,7/19/2024,Friday,8:50:46,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU2011869,HLL,8/25/2024,8/25/2024,Sunday,23:36:22,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU2775483,ESL,5/26/2024,5/26/2024,Sunday,16:27:50,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU8931994,APL,8/28/2024,8/28/2024,Wednesday,10:30:41,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU2500124,NVSL,7/26/2024,7/26/2024,Friday,19:24:23,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU5972714,NVSL,7/11/2024,7/11/2024,Thursday,6:49:36,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU6491155,HLL,12/9/2024,12/9/2024,Monday,13:57:39,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU5298225,APL,5/20/2024,5/20/2024,Monday,20:58:21,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU5018782,HLL,5/13/2024,5/13/2024,Monday,5:14:24,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,EXP,Export Service
WIKU6036474,HLL,4/3/2024,4/3/2024,Wednesday,5:14:11,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU9696825,APL,6/4/2024,6/4/2024,Tuesday,14:14:43,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8260137,MLH,6/24/2024,6/24/2024,Monday,22:55:59,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU5303760,APL,5/10/2024,5/10/2024,Friday,12:01:20,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
WIKU1752825,MLH,3/11/2024,3/11/2024,Monday,16:43:06,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,EXP,Export Service
WFHU6724571,APL,11/10/2024,11/10/2024,Sunday,23:40:55,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU8575080,NVSL,1/28/2024,1/28/2024,Sunday,6:33:56,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU1699969,MLH,12/1/2024,12/1/2024,Sunday,5:27:58,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU5521966,NVSL,12/13/2024,12/13/2024,Friday,0:27:28,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU7230676,HLL,7/6/2024,7/6/2024,Saturday,11:02:33,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU4190868,NVSL,6/3/2024,6/3/2024,Monday,20:21:16,PM,STD,Standard,22G0,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU5099858,ESL,7/12/2024,7/12/2024,Friday,12:11:02,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU3452038,MLH,5/25/2024,5/25/2024,Saturday,5:39:20,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU2470653,HLL,9/11/2024,9/11/2024,Wednesday,22:14:56,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU5782910,MLH,3/4/2024,3/4/2024,Monday,13:12:24,PM,STD,Standard,22G0,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU6050671,APL,9/2/2024,9/2/2024,Monday,21:21:58,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU7603472,HLL,8/29/2024,8/29/2024,Thursday,20:56:48,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU6516442,MLH,4/26/2024,4/26/2024,Friday,21:35:51,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU6613631,APL,7/21/2024,7/21/2024,Sunday,6:42:46,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU2206384,APL,7/28/2024,7/28/2024,Sunday,12:46:18,PM,STD,Standard,22G0,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU2390079,APL,9/9/2024,9/9/2024,Monday,9:16:50,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU9920956,APL,3/19/2024,3/19/2024,Tuesday,1:14:16,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU9290496,ESL,1/22/2024,1/22/2024,Monday,3:09:01,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU7358289,HLL,10/12/2024,10/12/2024,Saturday,1:53:04,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU2292026,APL,3/3/2024,3/3/2024,Sunday,4:29:13,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU7819537,APL,2/11/2024,2/11/2024,Sunday,23:19:40,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
ESDU4736527,ESL,12/10/2024,12/10/2024,Tuesday,3:39:35,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment
TRLU6327949,APL,6/30/2024,6/30/2024,Sunday,4:04:52,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
ESDU7861643,APL,7/20/2024,7/20/2024,Saturday,11:19:02,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU5995759,ESL,4/4/2024,4/4/2024,Thursday,4:59:08,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU9288907,HLL,11/16/2024,11/16/2024,Saturday,20:46:04,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1967061,ESL,9/5/2024,9/5/2024,Thursday,20:02:59,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU9138989,MLH,9/11/2024,9/11/2024,Wednesday,21:57:49,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU9073983,APL,11/19/2024,11/19/2024,Tuesday,2:10:40,AM,STD,Standard,2210,20,8'6'',8,Ventilated,No,EXP,Export Service
ESDU6327948,APL,6/2/2024,6/2/2024,Sunday,12:50:16,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU6099757,MLH,8/18/2024,8/18/2024,Sunday,18:06:02,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU7948105,NVSL,7/19/2024,7/19/2024,Friday,11:08:08,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU8783987,ESL,10/17/2024,10/17/2024,Thursday,4:32:35,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU1724160,APL,11/26/2024,11/26/2024,Tuesday,7:40:19,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
ESDU5462186,HLL,2/10/2024,2/10/2024,Saturday,18:41:09,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,T/S,Transhipment
WFHU2979553,APL,8/15/2024,8/15/2024,Thursday,18:32:06,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9260201,NVSL,2/26/2024,2/26/2024,Monday,14:41:12,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU3986634,APL,11/9/2024,11/9/2024,Saturday,11:40:16,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
GCSU1418951,APL,3/3/2024,3/3/2024,Sunday,15:07:16,PM,OT,Open Top,42U1,40,8'6'',8,Ventilated,No,EXP,Export Service
GCSU4857252,MLH,2/6/2024,2/6/2024,Tuesday,23:42:09,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU9813497,HLL,6/10/2024,6/10/2024,Monday,4:14:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU5898201,NVSL,9/17/2024,9/17/2024,Tuesday,15:32:00,PM,TNK,Tank,22K3,20,8'6'',8,Pressurized,Yes,MT,Empty
TRLU2807747,HLL,4/12/2024,4/12/2024,Friday,8:05:12,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU9244149,HLL,11/10/2024,11/10/2024,Sunday,15:40:03,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
TRLU5561487,NVSL,5/23/2024,5/23/2024,Thursday,20:30:36,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment
TRLU1320856,MLH,5/7/2024,5/7/2024,Tuesday,16:06:47,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU8774041,APL,6/22/2024,6/22/2024,Saturday,16:45:34,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU9754999,ESL,1/27/2024,1/27/2024,Saturday,1:06:31,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WFHU8700016,APL,4/3/2024,4/3/2024,Wednesday,3:10:29,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU2095403,MLH,1/2/2024,1/2/2024,Tuesday,21:02:46,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU8070747,MLH,4/1/2024,4/1/2024,Monday,20:09:36,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU2905220,NVSL,11/22/2024,11/22/2024,Friday,17:35:32,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU6522731,MLH,5/22/2024,5/22/2024,Wednesday,16:31:09,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU2434782,ESL,6/4/2024,6/4/2024,Tuesday,8:47:11,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU7266827,NVSL,11/28/2024,11/28/2024,Thursday,11:03:19,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU7819964,HLL,12/30/2024,12/30/2024,Monday,4:20:41,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,T/S,Transhipment
WIKU2771027,MLH,9/13/2024,9/13/2024,Friday,7:44:37,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU7378531,MLH,11/20/2024,11/20/2024,Wednesday,10:54:49,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WIKU6696262,MLH,3/3/2024,3/3/2024,Sunday,6:59:11,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU1824676,HLL,1/11/2024,1/11/2024,Thursday,14:47:35,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU6223835,HLL,6/25/2024,6/25/2024,Tuesday,22:51:37,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU9751796,HLL,4/30/2024,4/30/2024,Tuesday,19:22:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9198622,HLL,4/15/2024,4/15/2024,Monday,19:11:35,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service
WIKU1236574,APL,3/9/2024,3/9/2024,Saturday,17:48:41,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU5910917,HLL,1/23/2024,1/23/2024,Tuesday,8:35:37,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
TRLU6104007,MLH,12/2/2024,12/2/2024,Monday,12:46:03,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU3138995,APL,9/5/2024,9/5/2024,Thursday,0:50:07,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU8579586,MLH,9/14/2024,9/14/2024,Saturday,18:46:30,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,T/S,Transhipment
WFHU8677534,APL,6/15/2024,6/15/2024,Saturday,3:45:36,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU7300506,HLL,4/1/2024,4/1/2024,Monday,2:36:33,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU9029113,APL,11/6/2024,11/6/2024,Wednesday,0:42:18,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU8423716,APL,10/9/2024,10/9/2024,Wednesday,12:03:12,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU3267735,APL,5/17/2024,5/17/2024,Friday,18:12:54,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU1005604,ESL,8/15/2024,8/15/2024,Thursday,16:47:28,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU1855331,ESL,1/3/2024,1/3/2024,Wednesday,15:51:51,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU6878342,HLL,3/19/2024,3/19/2024,Tuesday,7:43:48,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WFHU1690863,MLH,3/1/2024,3/1/2024,Friday,2:44:29,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1076491,HLL,9/7/2024,9/7/2024,Saturday,13:28:35,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU1194498,ESL,11/20/2024,11/20/2024,Wednesday,3:37:27,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
